Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Android Ver,Price in Dollars,Size(in MBs),Days Since Last Update,Update Freshness
LIFESTYLE,3.7,33264,10000000,Free,Everyone,Lifestyle,4.0,0.0,18.0,54,Recently Updated
LIFESTYLE,4.6,34782,1000000,Free,Everyone,Lifestyle,4.3,0.0,12.0,47,Recently Updated
LIFESTYLE,4.0,6676,1000000,Free,Everyone,Lifestyle,4.2,0.0,6.2,168,Moderately Updated
LIFESTYLE,3.8,1797,100000,Free,Everyone,Lifestyle,4.3,0.0,6.8,680,Outdated
LIFESTYLE,3.9,7376,1000000,Free,Everyone,Lifestyle,4.1,0.0,19.0,209,Moderately Updated
LIFESTYLE,4.1,49147,1000000,Free,Everyone,Lifestyle,4.1,0.0,13.0,93,Moderately Updated
LIFESTYLE,4.6,69177,1000000,Free,Teen,Lifestyle,4.4,0.0,15.0,371,Outdated
LIFESTYLE,4.2,3788,1000000,Free,Everyone,Lifestyle,5.0,0.0,44.0,15,Recently Updated
LIFESTYLE,4.6,1658,100000,Free,Everyone,Lifestyle,4.4,0.0,9.7,8,Recently Updated
LIFESTYLE,4.1,3309,500000,Free,Everyone,Lifestyle,4.0,0.0,13.0,3,Recently Updated
LIFESTYLE,3.9,987,10000,Free,Everyone,Lifestyle,4.0,0.0,4.5,344,Moderately Updated
LIFESTYLE,4.0,5208,100000,Free,Teen,Lifestyle,4.0,0.0,4.5,258,Moderately Updated
LIFESTYLE,4.1,78298,5000000,Free,Everyone,Lifestyle,4.1,0.0,29.0,6,Recently Updated
LIFESTYLE,4.6,34802,1000000,Free,Everyone,Lifestyle,4.3,0.0,12.0,47,Recently Updated
LIFESTYLE,4.1,6808,500000,Free,Teen,Lifestyle,4.1,0.0,12.0,429,Outdated
LIFESTYLE,4.1,360,10000,Free,Everyone,Lifestyle,2.2,0.0,4.6,1561,Outdated
LIFESTYLE,4.4,16637,1000000,Free,Everyone,Lifestyle,2.3,0.0,10.0,416,Outdated
LIFESTYLE,4.3,95904,10000000,Free,Everyone,Lifestyle,4.1,0.0,33.0,9,Recently Updated
LIFESTYLE,4.3,95905,10000000,Free,Everyone,Lifestyle,4.1,0.0,33.0,9,Recently Updated
LIFESTYLE,4.2,220,50000,Free,Everyone,Lifestyle,5.0,0.0,15.0,13,Recently Updated
LIFESTYLE,4.4,33,5000,Free,Everyone,Lifestyle,4.2,0.0,23.0,300,Moderately Updated
LIFESTYLE,4.3,1533,100000,Free,Everyone,Lifestyle,2.2,0.0,7.7,680,Outdated
LIFESTYLE,4.0,3937,100000,Free,Everyone,Lifestyle,4.4,0.0,15.0,12,Recently Updated
LIFESTYLE,3.9,2042,100000,Free,Everyone,Lifestyle,4.0,0.0,3.0,1076,Outdated
LIFESTYLE,4.5,10097,500000,Free,Everyone,Lifestyle,4.0,0.0,7.5,104,Moderately Updated
LIFESTYLE,4.5,10544,1000000,Free,Everyone,Lifestyle,4.1,0.0,44.0,51,Recently Updated
GAME,4.5,4447388,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
GAME,4.5,27722264,1000000000,Free,Everyone 10+,Arcade,4.1,0.0,76.0,27,Recently Updated
GAME,4.4,22426677,500000000,Free,Everyone,Casual,4.1,0.0,74.0,34,Recently Updated
GAME,4.7,254258,10000000,Free,Everyone,Card,4.1,0.0,23.0,7,Recently Updated
GAME,4.2,369203,50000000,Free,Everyone,Casual;Pretend Play,4.1,0.0,24.0,113,Moderately Updated
GAME,4.6,23133508,100000000,Free,Everyone 10+,Strategy,4.1,0.0,97.0,42,Recently Updated
GAME,4.3,8118609,500000000,Free,Everyone,Action,4.0,0.0,62.0,34,Recently Updated
GAME,4.3,10485308,500000000,Free,Everyone,Casual,4.0,0.0,24.0,75,Recently Updated
GAME,4.2,1497361,100000000,Free,Everyone,Action,4.1,0.0,33.0,121,Moderately Updated
GAME,4.6,59800,5000000,Free,Everyone,Puzzle,2.3,0.0,7.8,155,Moderately Updated
GAME,4.4,2610526,100000000,Free,Everyone,Arcade,4.1,0.0,46.0,36,Recently Updated
GAME,4.4,4066989,100000000,Free,Everyone 10+,Strategy,4.1,0.0,69.0,33,Recently Updated
GAME,4.5,3778921,100000000,Free,Everyone,Arcade,4.1,0.0,75.0,13,Recently Updated
GAME,4.4,6198563,100000000,Free,Everyone,Casual,4.1,0.0,67.0,29,Recently Updated
GAME,4.3,10306,1000000,Free,Mature 17+,Action,2.3,0.0,50.0,7,Recently Updated
GAME,4.6,44891723,100000000,Free,Everyone 10+,Strategy,4.1,0.0,98.0,24,Recently Updated
GAME,4.2,685981,100000000,Free,Everyone,Arcade,4.1,0.0,37.0,85,Recently Updated
GAME,4.5,10393,1000000,Free,Everyone,Arcade,4.0,0.0,18.0,28,Recently Updated
GAME,4.7,1732263,50000000,Free,Everyone,Puzzle,3.0,0.0,78.0,22,Recently Updated
GAME,4.7,295241,10000000,Free,Everyone,Word,3.0,0.0,3.9,63,Recently Updated
GAME,4.5,1135631,50000000,Free,Teen,Arcade,4.0,0.0,59.0,71,Recently Updated
GAME,4.4,5566669,100000000,Free,Everyone,Arcade,4.1,0.0,97.0,76,Recently Updated
GAME,4.3,1295557,100000000,Free,Everyone,Puzzle,4.1,0.0,11.0,119,Moderately Updated
GAME,4.1,68057,10000000,Free,Everyone,Casual;Creativity,4.1,0.0,85.0,9,Recently Updated
GAME,4.3,1300490,50000000,Free,Everyone,Puzzle,4.0,0.0,78.0,19,Recently Updated
GAME,4.4,8923587,100000000,Free,Everyone,Racing,4.2,0.0,63.0,37,Recently Updated
GAME,4.7,990491,10000000,Free,Everyone,Action,4.1,0.0,75.0,76,Recently Updated
GAME,4.4,7614130,100000000,Free,Everyone,Casual,2.3,0.0,70.0,13,Recently Updated
GAME,4.6,760628,10000000,Free,Everyone,Arcade,4.0,0.0,63.0,229,Moderately Updated
GAME,4.5,9881829,100000000,Free,Everyone,Casual,4.1,0.0,99.0,36,Recently Updated
GAME,4.4,2123381,100000000,Free,Everyone,Puzzle,4.1,0.0,49.0,34,Recently Updated
GAME,4.5,27723193,1000000000,Free,Everyone 10+,Arcade,4.1,0.0,76.0,27,Recently Updated
GAME,4.5,4447346,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
GAME,4.3,10485334,500000000,Free,Everyone,Casual,4.0,0.0,24.0,75,Recently Updated
GAME,4.4,22428456,500000000,Free,Everyone,Casual,4.1,0.0,74.0,34,Recently Updated
GAME,4.4,4066980,100000000,Free,Everyone 10+,Strategy,4.1,0.0,69.0,33,Recently Updated
GAME,4.6,5418675,100000000,Free,Everyone,Sports,4.4,0.0,96.0,56,Recently Updated
GAME,4.5,9881908,100000000,Free,Everyone,Casual,4.1,0.0,99.0,36,Recently Updated
GAME,4.5,183846,10000000,Free,Everyone,Action,4.4,0.0,99.0,9,Recently Updated
GAME,4.8,230710,10000000,Free,Everyone,Word,4.1,0.0,87.0,6,Recently Updated
GAME,4.7,295305,10000000,Free,Everyone,Word,3.0,0.0,3.9,63,Recently Updated
GAME,4.4,6198880,100000000,Free,Everyone,Casual,4.1,0.0,67.0,29,Recently Updated
GAME,4.6,59854,5000000,Free,Everyone,Puzzle,2.3,0.0,7.8,155,Moderately Updated
GAME,4.6,23134775,100000000,Free,Everyone 10+,Strategy,4.1,0.0,97.0,42,Recently Updated
GAME,4.5,1137271,50000000,Free,Teen,Arcade,4.0,0.0,59.0,71,Recently Updated
GAME,4.4,2610622,100000000,Free,Everyone,Arcade,4.1,0.0,46.0,36,Recently Updated
GAME,4.7,990586,10000000,Free,Everyone,Action,4.1,0.0,75.0,76,Recently Updated
GAME,4.3,10354,1000000,Free,Mature 17+,Action,2.3,0.0,50.0,7,Recently Updated
GAME,4.3,8118937,500000000,Free,Everyone,Action,4.0,0.0,62.0,34,Recently Updated
GAME,4.4,7614271,100000000,Free,Everyone,Casual,2.3,0.0,70.0,13,Recently Updated
GAME,4.5,10434,1000000,Free,Everyone,Arcade,4.0,0.0,18.0,28,Recently Updated
GAME,4.5,1385093,100000000,Free,Everyone,Puzzle,4.1,0.0,35.0,6,Recently Updated
GAME,4.6,2698348,100000000,Free,Everyone,Action,4.1,0.0,78.0,8,Recently Updated
GAME,4.7,1125017,10000000,Free,Everyone,Puzzle,4.3,0.0,25.0,22,Recently Updated
GAME,4.6,9882639,100000000,Free,Everyone,Sports,4.4,0.0,74.0,23,Recently Updated
GAME,4.4,5566805,100000000,Free,Everyone,Arcade,4.1,0.0,97.0,76,Recently Updated
GAME,4.5,5387639,100000000,Free,Everyone,Racing,4.1,0.0,53.0,162,Moderately Updated
GAME,4.3,1295606,100000000,Free,Everyone,Puzzle,4.1,0.0,11.0,119,Moderately Updated
GAME,4.5,4448791,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
GAME,4.2,1498648,100000000,Free,Everyone,Action,4.1,0.0,33.0,121,Moderately Updated
GAME,4.5,27724094,1000000000,Free,Everyone 10+,Arcade,4.1,0.0,76.0,27,Recently Updated
GAME,4.2,360630,50000000,Free,Everyone,Puzzle,4.1,0.0,40.0,8,Recently Updated
GAME,4.5,1137267,50000000,Free,Teen,Arcade,4.0,0.0,59.0,71,Recently Updated
GAME,4.5,6074334,100000000,Free,Teen,Arcade,4.1,0.0,100.0,14,Recently Updated
GAME,4.1,10424925,100000000,Free,Everyone,Adventure,4.4,0.0,85.0,16,Recently Updated
GAME,4.8,230727,10000000,Free,Everyone,Word,4.1,0.0,87.0,6,Recently Updated
GAME,4.4,37023,10000000,Free,Everyone,Casual,5.0,0.0,33.0,33,Recently Updated
GAME,4.2,422244,50000000,Free,Teen,Arcade,4.1,0.0,32.0,107,Moderately Updated
GAME,4.4,98123,10000000,Free,Teen,Arcade,4.1,0.0,40.0,75,Recently Updated
GAME,4.7,21262,1000000,Free,Everyone,Puzzle,4.4,0.0,29.0,5,Recently Updated
GAME,4.3,118253,10000000,Free,Teen,Arcade,4.1,0.0,40.0,97,Moderately Updated
GAME,4.7,141529,5000000,Free,Everyone 10+,Board,4.1,0.0,24.0,7,Recently Updated
GAME,4.2,70226,5000000,Free,Everyone,Arcade,4.1,0.0,38.0,14,Recently Updated
GAME,4.3,2251012,100000000,Free,Everyone,Racing,4.0,0.0,52.0,97,Moderately Updated
GAME,4.1,15763,1000000,Free,Everyone,Arcade,4.1,0.0,54.0,22,Recently Updated
GAME,4.1,84911,10000000,Free,Everyone,Arcade,4.1,0.0,71.0,20,Recently Updated
GAME,4.2,46416,10000000,Free,Everyone,Arcade,4.1,0.0,73.0,16,Recently Updated
GAME,4.7,7196,500000,Free,Everyone,Arcade,4.3,0.0,38.0,22,Recently Updated
GAME,4.6,48256,1000000,Free,Everyone,Puzzle,4.1,0.0,62.0,19,Recently Updated
GAME,4.5,6427773,100000000,Free,Everyone,Trivia,4.1,0.0,95.0,5,Recently Updated
GAME,3.1,25825,5000000,Free,Everyone,Simulation,4.4,0.0,16.0,78,Recently Updated
GAME,4.1,55380,5000000,Free,Everyone,Action,5.0,0.0,39.0,15,Recently Updated
GAME,3.4,148177,10000000,Free,Everyone,Arcade,4.1,0.0,78.0,12,Recently Updated
GAME,4.4,3715656,50000000,Free,Teen,Action,4.3,0.0,36.0,15,Recently Updated
GAME,4.6,101686,10000000,Free,Everyone,Puzzle,4.1,0.0,31.0,4,Recently Updated
GAME,4.3,174755,10000000,Free,Everyone 10+,Arcade,5.0,0.0,98.0,28,Recently Updated
GAME,4.6,4578476,50000000,Free,Everyone 10+,Strategy,4.1,0.0,24.0,22,Recently Updated
GAME,4.2,145353,10000000,Free,Teen,Arcade,4.1,0.0,85.0,15,Recently Updated
GAME,4.2,1499373,100000000,Free,Everyone,Action,4.1,0.0,33.0,121,Moderately Updated
GAME,4.4,3714270,50000000,Free,Teen,Action,4.3,0.0,36.0,15,Recently Updated
GAME,4.2,195558,10000000,Free,Everyone,Arcade,5.0,0.0,86.0,13,Recently Updated
GAME,4.5,29940,1000000,Free,Everyone,Action,4.1,0.0,80.0,13,Recently Updated
GAME,4.4,41975,1000000,Free,Everyone,Racing,5.0,0.0,79.0,20,Recently Updated
GAME,4.6,216675,10000000,Free,Everyone,Word,4.1,0.0,30.0,7,Recently Updated
GAME,4.5,2311785,10000000,Free,Teen,Action,4.1,0.0,87.0,7,Recently Updated
GAME,4.3,165888,5000000,Free,Teen,Role Playing,4.4,0.0,91.0,8,Recently Updated
GAME,4.6,541144,10000000,Free,Teen,Arcade,5.0,0.0,63.0,27,Recently Updated
GAME,4.5,189773,5000000,Free,Teen,Role Playing,4.1,0.0,95.0,21,Recently Updated
GAME,4.6,337752,5000000,Free,Teen,Action,6.0,0.0,48.0,5,Recently Updated
GAME,4.1,42079,5000000,Free,Everyone,Board,4.1,0.0,93.0,34,Recently Updated
GAME,4.6,32506,1000000,Free,Everyone,Sports,4.2,0.0,82.0,42,Recently Updated
GAME,4.4,70747,5000000,Free,Teen,Action,4.4,0.0,99.0,8,Recently Updated
GAME,4.7,358817,10000000,Free,Everyone,Arcade,4.1,0.0,49.0,9,Recently Updated
GAME,4.6,15403,1000000,Free,Everyone,Casual,4.1,0.0,25.0,6,Recently Updated
GAME,4.5,214777,5000000,Free,Everyone,Puzzle,4.1,0.0,91.0,9,Recently Updated
GAME,4.6,100609,1000000,Free,Teen,Action,6.0,0.0,52.0,23,Recently Updated
GAME,4.2,1343866,10000000,Free,Teen,Action,4.0,0.0,56.0,7,Recently Updated
GAME,4.5,168717,10000000,Free,Mature 17+,Strategy,2.3,0.0,56.0,5,Recently Updated
GAME,4.8,549720,10000000,Free,Everyone,Simulation,4.4,0.0,85.0,20,Recently Updated
GAME,4.1,18996,1000000,Free,Teen,Strategy,4.1,0.0,81.0,7,Recently Updated
GAME,4.3,25094,1000000,Free,Teen,Role Playing,4.3,0.0,82.0,33,Recently Updated
GAME,4.2,187972,5000000,Free,Teen,Role Playing,4.4,0.0,99.0,28,Recently Updated
GAME,4.5,73539,1000000,Free,Mature 17+,Role Playing,4.3,0.0,96.0,6,Recently Updated
GAME,4.7,59017,1000000,Free,Teen,Action,4.3,0.0,82.0,36,Recently Updated
GAME,4.2,5829,100000,Free,Teen,Strategy,4.4,0.0,70.0,13,Recently Updated
GAME,4.4,18621,100000,Paid,Everyone,Board,4.4,2.99,63.0,35,Recently Updated
GAME,4.6,19922,100000,Paid,Everyone 10+,Board,5.0,1.99,35.0,9,Recently Updated
GAME,4.9,21119,100000,Paid,Everyone,Puzzle,4.4,4.99,48.0,112,Moderately Updated
GAME,4.4,7412,100000,Paid,Teen,Strategy,2.3,4.99,84.0,104,Moderately Updated
GAME,4.5,18125,100000,Paid,Everyone,Simulation;Education,4.4,4.99,15.0,30,Recently Updated
GAME,4.5,38207,100000,Paid,Teen,Role Playing,4.1,9.99,15.0,1024,Outdated
GAME,4.6,9394,100000,Paid,Everyone,Puzzle,4.4,4.99,33.0,251,Moderately Updated
GAME,4.6,337913,5000000,Free,Teen,Action,6.0,0.0,48.0,5,Recently Updated
GAME,4.5,4449882,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
GAME,4.4,22429716,500000000,Free,Everyone,Casual,4.1,0.0,74.0,34,Recently Updated
GAME,4.6,3883589,100000000,Free,Everyone,Casual,4.1,0.0,57.0,13,Recently Updated
GAME,4.6,2719142,10000000,Free,Teen,Simulation,4.1,0.0,25.0,58,Recently Updated
GAME,4.4,3716278,50000000,Free,Teen,Action,4.3,0.0,36.0,15,Recently Updated
GAME,4.3,165928,5000000,Free,Teen,Role Playing,4.4,0.0,91.0,8,Recently Updated
GAME,4.3,309176,5000000,Free,Everyone 10+,Simulation,4.4,0.0,70.0,6,Recently Updated
GAME,4.5,214819,5000000,Free,Everyone,Puzzle,4.1,0.0,91.0,9,Recently Updated
GAME,4.7,584126,10000000,Free,Everyone 10+,Role Playing,4.1,0.0,64.0,12,Recently Updated
GAME,4.3,32551,500000,Free,Mature 17+,Role Playing,4.4,0.0,35.0,27,Recently Updated
GAME,4.0,90218,1000000,Free,Teen,Strategy,6.0,0.0,97.0,5,Recently Updated
GAME,4.7,416540,10000000,Free,Everyone 10+,Role Playing,2.3,0.0,99.0,70,Recently Updated
GAME,4.4,16601,500000,Free,Teen,Role Playing,4.0,0.0,55.0,13,Recently Updated
GAME,4.4,3057481,50000000,Free,Teen,Strategy,2.3,0.0,14.0,13,Recently Updated
GAME,4.4,22430188,500000000,Free,Everyone,Casual,4.1,0.0,74.0,34,Recently Updated
GAME,4.5,4449910,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
GAME,4.5,27725352,1000000000,Free,Everyone 10+,Arcade,4.1,0.0,76.0,27,Recently Updated
GAME,4.4,6199095,100000000,Free,Everyone,Casual,4.1,0.0,67.0,29,Recently Updated
GAME,4.3,10493,1000000,Free,Mature 17+,Action,2.3,0.0,50.0,7,Recently Updated
GAME,4.6,23136735,100000000,Free,Everyone 10+,Strategy,4.1,0.0,97.0,42,Recently Updated
GAME,4.6,44893888,100000000,Free,Everyone 10+,Strategy,4.1,0.0,98.0,24,Recently Updated
GAME,4.4,7614415,100000000,Free,Everyone,Casual,2.3,0.0,70.0,13,Recently Updated
GAME,4.4,4067651,100000000,Free,Everyone 10+,Strategy,4.1,0.0,69.0,33,Recently Updated
GAME,4.7,295576,10000000,Free,Everyone,Word,3.0,0.0,3.9,63,Recently Updated
GAME,4.6,59907,5000000,Free,Everyone,Puzzle,2.3,0.0,7.8,155,Moderately Updated
GAME,4.5,10460,1000000,Free,Everyone,Arcade,4.0,0.0,18.0,28,Recently Updated
GAME,4.3,10486018,500000000,Free,Everyone,Casual,4.0,0.0,24.0,75,Recently Updated
GAME,4.3,8119151,500000000,Free,Everyone,Action,4.0,0.0,62.0,34,Recently Updated
GAME,4.3,1295625,100000000,Free,Everyone,Puzzle,4.1,0.0,11.0,119,Moderately Updated
GAME,4.8,230849,10000000,Free,Everyone,Word,4.1,0.0,87.0,6,Recently Updated
GAME,4.5,9883367,100000000,Free,Everyone,Casual,4.1,0.0,99.0,36,Recently Updated
GAME,4.6,5419676,100000000,Free,Everyone,Sports,4.4,0.0,96.0,56,Recently Updated
GAME,4.7,990723,10000000,Free,Everyone,Action,4.1,0.0,75.0,76,Recently Updated
GAME,4.5,21892,1000000,Free,Everyone,Puzzle,4.0,0.0,14.0,222,Moderately Updated
GAME,4.5,1138239,50000000,Free,Teen,Arcade,4.0,0.0,59.0,71,Recently Updated
GAME,4.6,9883806,100000000,Free,Everyone,Sports,4.4,0.0,74.0,23,Recently Updated
GAME,4.5,197540,10000000,Free,Everyone,Puzzle,4.1,0.0,29.0,23,Recently Updated
GAME,4.4,5566889,100000000,Free,Everyone,Arcade,4.1,0.0,97.0,76,Recently Updated
GAME,4.6,2698882,100000000,Free,Everyone,Action,4.1,0.0,78.0,8,Recently Updated
GAME,4.4,8923818,100000000,Free,Everyone,Racing,4.2,0.0,63.0,37,Recently Updated
GAME,4.7,1125438,10000000,Free,Everyone,Puzzle,4.3,0.0,25.0,22,Recently Updated
GAME,4.2,1500999,100000000,Free,Everyone,Action,4.1,0.0,33.0,121,Moderately Updated
GAME,4.5,4230886,100000000,Free,Everyone,Action,5.0,0.0,60.0,7,Recently Updated
GAME,4.3,8119154,500000000,Free,Everyone,Action,4.0,0.0,62.0,34,Recently Updated
GAME,4.6,2698889,100000000,Free,Everyone,Action,4.1,0.0,78.0,8,Recently Updated
GAME,4.7,990663,10000000,Free,Everyone,Action,4.1,0.0,75.0,76,Recently Updated
GAME,4.4,2119218,50000000,Free,Everyone 10+,Action,4.1,0.0,70.0,40,Recently Updated
GAME,4.5,184210,10000000,Free,Everyone,Action,4.4,0.0,99.0,9,Recently Updated
GAME,4.5,1242855,50000000,Free,Teen,Action,4.2,0.0,27.0,21,Recently Updated
GAME,4.6,10979062,100000000,Free,Everyone 10+,Action,3.0,0.0,88.0,37,Recently Updated
GAME,4.6,515657,10000000,Free,Everyone,Action,4.0,0.0,63.0,64,Recently Updated
GAME,4.3,955656,10000000,Free,Teen,Action,3.0,0.0,82.0,43,Recently Updated
GAME,4.7,725897,10000000,Free,Teen,Action,4.1,0.0,31.0,5,Recently Updated
GAME,4.5,549039,50000000,Free,Teen,Action,2.3,0.0,23.0,5,Recently Updated
GAME,4.7,292164,10000000,Free,Everyone 10+,Action,4.1,0.0,59.0,7,Recently Updated
GAME,4.6,520962,10000000,Free,Teen,Action,4.0,0.0,39.0,406,Outdated
GAME,4.4,1381820,10000000,Free,Teen,Action,3.0,0.0,54.0,512,Outdated
GAME,4.3,525517,10000000,Free,Everyone,Action;Action & Adventure,2.3,0.0,48.0,297,Moderately Updated
GAME,4.3,194969,10000000,Free,Everyone 10+,Action,4.1,0.0,30.0,191,Moderately Updated
GAME,4.3,10538,1000000,Free,Mature 17+,Action,2.3,0.0,50.0,7,Recently Updated
GAME,4.4,105620,1000000,Free,Everyone 10+,Action,4.1,0.0,61.0,23,Recently Updated
GAME,4.7,37139,1000000,Free,Everyone 10+,Action,4.1,0.0,49.0,196,Moderately Updated
GAME,4.2,147791,5000000,Free,Teen,Action,5.0,0.0,38.0,13,Recently Updated
GAME,4.5,354373,10000000,Free,Everyone 10+,Action,4.1,0.0,66.0,300,Moderately Updated
GAME,4.3,43055,5000000,Free,Everyone,Action;Action & Adventure,4.0,0.0,95.0,40,Recently Updated
GAME,4.5,559,100000,Free,Everyone 10+,Action,4.0,0.0,32.0,5,Recently Updated
GAME,4.6,3073251,50000000,Free,Everyone 10+,Action,4.1,0.0,33.0,14,Recently Updated
GAME,4.0,26649,5000000,Free,Teen,Action,4.2,0.0,66.0,3,Recently Updated
GAME,4.2,1500622,100000000,Free,Everyone,Action,4.1,0.0,33.0,121,Moderately Updated
GAME,4.5,5387781,100000000,Free,Everyone,Racing,4.1,0.0,53.0,162,Moderately Updated
GAME,4.4,8923847,100000000,Free,Everyone,Racing,4.2,0.0,63.0,37,Recently Updated
GAME,4.7,990796,10000000,Free,Everyone,Action,4.1,0.0,75.0,76,Recently Updated
GAME,4.7,171448,10000000,Free,Teen,Puzzle,4.0,0.0,13.0,5,Recently Updated
GAME,4.4,2610680,100000000,Free,Everyone,Arcade,4.1,0.0,46.0,36,Recently Updated
GAME,4.3,1300619,50000000,Free,Everyone,Puzzle,4.0,0.0,78.0,19,Recently Updated
GAME,4.4,2123793,100000000,Free,Everyone,Puzzle,4.1,0.0,49.0,34,Recently Updated
GAME,4.5,6074627,100000000,Free,Teen,Arcade,4.1,0.0,100.0,14,Recently Updated
GAME,4.4,5566908,100000000,Free,Everyone,Arcade,4.1,0.0,97.0,76,Recently Updated
GAME,4.4,47644,5000000,Free,Everyone,Puzzle,4.0,0.0,15.0,54,Recently Updated
GAME,4.6,125647,10000000,Free,Everyone,Casual,4.1,0.0,33.0,16,Recently Updated
GAME,4.4,2119235,50000000,Free,Everyone 10+,Action,4.1,0.0,70.0,40,Recently Updated
GAME,4.6,214878,10000000,Free,Everyone,Board,4.1,0.0,10.0,5,Recently Updated
GAME,4.6,811040,10000000,Free,Teen,Strategy,4.4,0.0,77.0,90,Recently Updated
GAME,4.7,1125566,10000000,Free,Everyone,Puzzle,4.3,0.0,25.0,22,Recently Updated
GAME,4.3,34494,5000000,Free,Everyone 10+,Arcade,2.3,0.0,23.0,28,Recently Updated
GAME,4.6,260651,10000000,Free,Everyone,Arcade,4.0,0.0,51.0,175,Moderately Updated
GAME,4.4,4638163,100000000,Free,Everyone 10+,Arcade,4.1,0.0,96.0,20,Recently Updated
GAME,4.4,7614407,100000000,Free,Everyone,Casual,2.3,0.0,70.0,13,Recently Updated
GAME,4.7,48615,10000000,Free,Everyone,Simulation;Action & Adventure,4.1,0.0,24.0,78,Recently Updated
FAMILY,4.5,4449910,100000000,Free,Everyone 10+,Adventure;Action & Adventure,4.1,0.0,67.0,8,Recently Updated
FAMILY,4.6,20267,1000000,Free,Everyone,Educational;Education,4.1,0.0,46.0,23,Recently Updated
FAMILY,4.3,11618,5000000,Free,Everyone,Educational;Education,4.1,0.0,39.0,127,Moderately Updated
FAMILY,4.7,12948,1000000,Free,Everyone,Casual;Brain Games,2.3,0.0,23.0,76,Recently Updated
FAMILY,4.4,685,100000,Free,Everyone,Card;Brain Games,4.1,0.0,26.0,23,Recently Updated
FAMILY,4.5,9779,5000000,Free,Everyone,Education;Creativity,4.0,0.0,39.0,164,Moderately Updated
FAMILY,4.2,369378,50000000,Free,Everyone,Casual;Pretend Play,4.1,0.0,24.0,113,Moderately Updated
FAMILY,4.7,48615,10000000,Free,Everyone,Simulation;Action & Adventure,4.1,0.0,24.0,78,Recently Updated
FAMILY,4.4,382,500000,Free,Everyone,Education;Creativity,2.3,0.0,44.0,7,Recently Updated
FAMILY,4.3,24936,5000000,Free,Everyone,Educational;Education,4.1,0.0,38.0,84,Recently Updated
FAMILY,4.6,1109,1000000,Free,Everyone,Educational;Brain Games,4.1,0.0,52.0,21,Recently Updated
FAMILY,4.5,1455,500000,Free,Everyone,Education;Education,2.3,0.0,8.9,188,Moderately Updated
FAMILY,4.5,1014822,50000000,Free,Everyone,Educational;Pretend Play,4.1,0.0,56.0,405,Outdated
FAMILY,4.4,59843,5000000,Free,Everyone,Puzzle;Brain Games,2.3,0.0,20.0,211,Moderately Updated
FAMILY,4.1,68286,10000000,Free,Everyone,Casual;Creativity,4.1,0.0,85.0,9,Recently Updated
FAMILY,4.5,11716,1000000,Free,Everyone,Casual;Brain Games,4.0,0.0,48.0,5,Recently Updated
FAMILY,4.0,328619,10000000,Free,Everyone,Casual;Creativity,4.1,0.0,15.0,306,Moderately Updated
FAMILY,4.5,7050,1000000,Free,Everyone,Educational;Education,4.0,0.0,24.0,73,Recently Updated
FAMILY,4.5,235906,10000000,Free,Everyone,Entertainment;Brain Games,4.1,0.0,13.0,10,Recently Updated
FAMILY,4.5,432,100000,Free,Everyone 10+,Educational;Education,4.4,0.0,63.0,12,Recently Updated
FAMILY,4.2,32029,5000000,Free,Everyone,Casual;Pretend Play,4.1,0.0,15.0,275,Moderately Updated
FAMILY,4.3,4207,100000,Free,Everyone,Music;Music & Video,4.1,0.0,26.0,16,Recently Updated
FAMILY,4.5,64,10000,Free,Everyone,Educational;Education,5.0,0.0,81.0,21,Recently Updated
FAMILY,4.2,96,5000,Paid,Everyone,Educational;Creativity,4.4,3.99,79.0,55,Recently Updated
FAMILY,4.4,496,100000,Free,Everyone,Education;Education,4.2,0.0,94.0,28,Recently Updated
FAMILY,4.6,29436,1000000,Free,Everyone,Educational;Education,4.1,0.0,43.0,140,Moderately Updated
FAMILY,4.2,11126,1000000,Free,Everyone,Educational;Pretend Play,4.1,0.0,91.0,138,Moderately Updated
FAMILY,4.5,23671,1000000,Free,Everyone,Arcade;Pretend Play,4.1,0.0,91.0,8,Recently Updated
FAMILY,4.6,9652,1000000,Free,Everyone,Educational;Education,4.1,0.0,53.0,23,Recently Updated
FAMILY,4.6,9626,1000000,Free,Everyone,Action;Action & Adventure,4.4,0.0,28.0,182,Moderately Updated
FAMILY,4.1,29319,5000000,Free,Everyone,Casual;Action & Adventure,4.4,0.0,26.0,82,Recently Updated
FAMILY,4.5,1791,500000,Free,Everyone,Education;Education,5.0,0.0,56.0,67,Recently Updated
FAMILY,4.6,9199,500000,Free,Everyone,Puzzle;Brain Games,4.1,0.0,80.0,5,Recently Updated
FAMILY,3.8,10366,1000000,Free,Everyone,Education;Pretend Play,4.1,0.0,78.0,15,Recently Updated
FAMILY,4.8,12137,100000,Free,Everyone 10+,Simulation;Pretend Play,4.1,0.0,63.0,2,Recently Updated
